protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
26S protease regulatory subunit 7,4.30143821372629,4.34028791363691,4.18300870399961,4.08904982723747,4.29368747692875,4.2969478893559,4.22176139906682,3.89027836278466,4.3711142741613,4.11258307488816,4.22957671809895,4.18504660538325,4.11862935528303,4.35987263535247,4.46152005579674,4.06516124970016,4.09746570667699,4.37578982996926,4.42679047517841,4.26483989406605,4.28525823544041,4.47986824207891,4.35842468049968,4.44399359274767,3.8040640294161,4.28031937292079,4.32623126093702,4.26252926949322,4.35113558153786,4.30621518772525,4.33714501763207,4.28132148577618,4.20923782688082,4.25728154242142,4.33002861417445,4.26876027323803,4.37306189310009,4.23632857744632,4.3438486017899,4.06482170328516,4.4008109172164,4.12511488681775,4.28321157280434,4.11664801027644,4.47423267818339,3.86187592213314,4.30244687324996,3.86849646228506,4.27127189982764,4.47351873250715,4.52860538825791,4.5810814237854,3.67006215437721,4.55725810963091,3.75725009365332,4.67216197707373,4.33416263117064,4.40731133571365,4.28609474691554,4.59050100931562,4.44066328144234,4.13752143828821,4.29827706597802,3.95425613548572,4.42066206355238,4.09272394955034,3.98550357087063,4.04409616187068,4.54368610882045,4.09960496740061,4.39266857281139,3.98501079217367
26S protease regulatory subunit 8,4.10814297076994,4.25060189234614,4.14553457746621,4.324677490884,4.31238715130255,4.13672286627424,4.26897926268874,4.31635182169387,4.20665976739154,3.80707413838665,4.44857511290344,4.33096956500673,3.98236766483889,4.24243407377425,4.11815780290646,4.19406169946053,4.31771245727958,4.13108883253569,4.14552033846366,4.15450447679173,4.05238791674913,4.31235170056631,4.04612104067947,4.15465386837016,4.48736623543325,4.2807348554261,4.5623911260825,4.38492134816579,4.45555954654284,4.02892508042381,4.53132687265892,4.4216475413562,3.9292942033306,3.99620630486628,4.61030803019532,3.79520848570463,4.15186253366628,4.51846054930282,4.32177970637153,4.25540038722478,4.31278642616616,4.3873291131779,4.30266280083189,4.25594127710392,4.44530691246168,3.90656475407521,4.13327012302591,3.71779552588794,4.41923363524391,3.8694656043499,4.04989874371503,4.08670136561118,3.74121923220535,4.38930510639896,4.37824808606989,4.3607995944874,4.23797051939471,4.35235303719005,4.36261742006806,4.12508813909656,4.05186703183995,4.38216213456507,3.96291038904896,4.02376981105935,3.80930671354444,4.46445293516922,4.10868944540619,4.1803783239627,4.10205976161964,4.49721687640208,4.01846060851884,4.01576404512528
26S proteasome non-ATPase regulatory subunit 1,4.55735319504985,3.73175832347167,4.48751682238967,4.70625539783805,3.81636665889195,4.44255177077323,4.72669543157098,3.28926102381573,4.53801294342959,3.80537702098582,3.97019463294929,4.71553599257374,4.37812436471887,3.84431044379833,3.92865726410267,4.3246576267784,3.7587811534897,4.49291053793029,4.52990707110814,4.09009138526187,4.47912131385155,4.38909944324536,4.40454204550209,4.51161369618711,4.48951443405233,3.9482945255945,4.42330952104391,4.33798304575022,4.4734376019777,4.10103935011722,4.0385573251376,4.37875016555928,3.86864786157342,4.47121884543764,4.51103599936805,4.09169427190587,4.08137634652527,4.425258872276,3.46800136383902,4.25196435316668,4.12439955244933,4.34714269232333,4.30409954049971,4.41680848379443,3.61834913263283,3.9551796473629,3.8250341404974,4.08158882241149,3.96579583626957,4.5360181740805,4.02621980302163,4.25487364475239,3.72812591219284,4.63861522207518,4.41373637855007,3.94040170505909,3.72216674206481,4.63262423683052,4.05847652368677,3.66671717097869,3.91185521082323,4.26958388391594,4.01605175501597,3.93645124342165,3.95855410196506,4.38423740044128,3.90523363846334,4.11419103505589,3.85149171859259,4.31308838799207,3.90957975427365,4.19681924590928
26S proteasome non-ATPase regulatory subunit 11,3.87739911314216,4.13152811658971,3.78564451117576,4.01525102908097,4.15698276457718,3.87098569606329,4.13534094857886,4.06299600793797,3.63036298136087,4.11052050053083,4.10787074204296,4.0474239787398,3.89289856864467,3.91811295351326,4.02771891161529,3.8936272340248,3.78190239359976,4.05444083337444,4.01221337175483,3.91951446549579,4.15992840964663,3.99617059357909,4.05916372718623,4.24841271662143,4.48445798103026,4.53109060356121,3.85700240318479,4.45647519165506,4.23571862232414,3.90982002045078,4.46308696992542,4.3543058271067,4.45803605471384,3.60082359797174,4.09142510568639,3.49375385409413,3.48021799553154,4.35079962993601,4.29598799115176,3.75508421260732,3.52785617773276,4.18016107411431,4.20299905890688,4.04089577150306,3.99347569095754,4.05870845071548,4.19362200900724,4.23270804109318,4.03976683921942,3.98052053090057,3.86610344907343,4.40165170046481,3.93855820809609,4.09797618132376,4.22820922322903,3.79143149629738,3.92287866051,4.05197031239717,4.01756513186792,3.86331178966575,3.91085969929704,4.09020466287953,4.14552482023091,3.84486508642171,3.99124152428435,4.25751830955826,4.23393161319841,3.96178569674385,3.8302969447758,4.03794728767094,3.97425258443639,3.98123645439611
26S proteasome non-ATPase regulatory subunit 12,3.45186146113834,3.50349790938661,3.43308045968601,3.48756395236232,3.31073183848949,3.26340437409012,3.46469546475108,3.18395064663507,3.26560029720213,3.20119514605402,3.36926050728965,3.32270654680491,2.97460989195348,3.65516433709678,3.17464026083999,3.30038458914616,3.18706356387783,2.99311235641562,3.71846692033662,3.58334245926801,3.57613741520189,3.63276672471277,3.62312246336923,3.64718931786776,3.08347602584874,3.35461853852535,3.31232724798261,2.56201201971444,3.3336509386657,3.8232200101345,3.42198011168695,3.74106048300505,3.60038068388869,3.82605592145846,3.79832560476858,3.75525302018462,3.24022379898909,3.29479903889892,3.5724318128173,3.47567890105675,3.23231729220606,3.38823699113675,3.680588700475,3.28448346643663,3.26626366597235,3.07913143717058,3.56592095566397,3.27146377580244,3.44523369600381,3.33266364692749,3.37720489337676,3.50569572481398,3.49423231548727,3.39522058301452,3.06355080792299,3.33191887836004,3.43502553332519,3.11686101101851,3.50731921520131,3.3322154370437,3.51850392644578,3.26252353542737,3.43831693080009,3.16933206729425,3.41652704409859,3.1732570842979,3.32455914110347,3.31490121739676,3.43755822434129,3.26614458570705,3.28772270865487,3.42399233443466
26S proteasome non-ATPase regulatory subunit 13,3.86011294440945,4.10953315731097,3.96624295318136,3.78148044898704,3.92873553430756,3.95484358634173,3.85887771813412,3.79621892835205,3.80668238406266,3.71832379258229,4.09111662832747,3.72796713580684,3.93155912624734,3.9621021417593,3.70785107017669,3.76138146143809,3.90913244250055,3.87861549952025,3.9921236768627,3.87290801179273,3.8414535415408,4.05822862740234,4.08697562880385,3.77727512828478,3.74044971471369,3.78461196039632,3.79571353239326,3.63289827909412,4.32121444965335,4.36987255156151,3.78748747009488,3.69989005490262,3.73923346670966,3.82833430158696,4.22197149255044,4.28674783439018,3.87377857967852,3.94869347377049,3.87764114529235,3.84355791166778,3.78053092454219,4.15110295747533,3.93173130637836,3.82165132883117,3.85543080236914,3.94755911239178,3.88714760931972,3.77661238441964,4.09533824780213,3.88194186515279,3.95157499916534,3.71701594488402,3.81516977470024,3.87197018139607,3.91630446148727,3.68466564093257,3.83371268372848,3.87573051233946,4.07227730750405,3.85025716391465,3.55144375324512,3.95184188438045,4.02023103519543,3.73455127306514,3.92075857729412,3.87523058679188,3.96715679562444,3.74871382128925,3.78261598406829,3.89865631218419,3.88796183012777,3.76131192310732
26S proteasome non-ATPase regulatory subunit 14,3.69865050558868,4.1369377173042,3.62134873460681,3.36851167119092,3.61330011787772,3.8122236984517,3.5556294867709,3.38601871365113,3.68319783372647,3.82505006625795,3.60240923626736,3.61353875092402,4.02872459711133,2.91106870046178,3.91481423534837,3.85512124080183,3.85298495227836,3.1486744459081,3.89555204186415,3.81317010789097,3.93430995963926,3.73141966899446,4.01325631413097,3.78674982448414,3.50924596353268,3.71879101660184,4.23319481148338,3.49988333256339,3.69932183349364,3.69579821482482,3.54781473223712,3.48163764793656,3.64921956007537,4.34374941064721,3.47913937479838,3.91017434608322,3.40076572360921,4.06406635307851,3.70215632108878,3.37401017884735,3.5052202328978,4.06227560013954,3.73852780170854,3.45048002730232,3.63821934686541,4.08024564705427,3.6942591253937,3.32246635698152,3.66363173972743,4.15059761602088,3.40456058784442,3.48805571257868,3.73350739623311,4.20198116880354,3.8242700109982,3.12524820793957,3.68328302766054,4.20603929833542,3.66962978794206,3.52669564337198,3.62238346458033,3.95001087406357,3.74188523607982,3.27121921738901,3.68482922088534,4.11420206806598,3.54087634822236,3.30493055640673,3.6684280684446,4.1027616530243,3.72995832338204,3.46109101475864
26S proteasome non-ATPase regulatory subunit 2,4.64651039296563,4.49212213235155,4.38553869225882,4.58629233301163,4.0129291713859,4.37618509836342,4.461911531168,4.31367261646297,4.37127496329033,4.26683252259994,4.41254459998277,4.66548809179227,4.4400643836412,4.41605769114508,4.41534737203366,4.42087193192671,4.4311438725462,4.44178243678587,4.35614009665322,4.46698912373024,4.29876911670881,4.16718624645975,4.27751145151876,4.43349984059801,4.52705139471508,4.58724695989505,4.74797578598939,4.55329272710485,4.62036667689747,4.55317481664876,4.68172225102081,4.04759464140929,4.27088218357088,4.05852114805412,4.73669814664892,4.60362550004326,4.29623302430194,4.6684679912406,4.59577621386749,4.42430304632433,4.33746934450446,4.47476539968319,4.36359543273646,4.69058712154805,4.53425505250072,4.55959392554937,4.27465374592299,4.09430220820061,4.76236904277824,4.3256219042835,4.17104871134963,4.26874290113016,4.26128176748677,4.66119372560779,4.06290221620045,4.5325784067692,4.65282667068555,4.06513975776553,4.59635407797354,4.232669174802,4.3201481216172,4.55924905465127,4.46049917166681,4.31507188324284,4.43209187684042,4.41675498144248,4.36495654558111,3.88280135280591,4.48842073579572,4.57309463122585,4.29141653530628,4.5340589299028
26S proteasome non-ATPase regulatory subunit 3,3.549394163198,4.30635927530162,4.36653816985379,3.60090309162053,3.65822856708254,4.17626878850822,4.18091267782776,4.13115874437679,3.6643785347646,4.22067757780751,4.24819047313821,4.13280434834417,4.1292224703538,3.79401759377104,4.35429024974384,3.50817371847951,4.19916530100788,4.0543585500849,4.34102960239023,3.60393751844929,4.2599407510771,4.27547962392323,4.33546122150494,3.88823545592224,3.96322169294271,3.97499238673171,4.20112037995794,3.84827663672453,3.94321685941235,4.02614582449171,4.1820681220561,3.70089043975114,3.92871917154664,4.09824194460122,4.13895310644784,4.09663874223939,3.82912038591239,4.0960389834452,3.95089206426069,3.97463723965975,3.48063445877399,4.10999867027045,4.42337223190057,4.21795445800383,3.98156694746085,4.44668776435361,4.43539348672401,4.18219316594799,4.08612304979175,3.98168657939141,3.85537256888577,6.22039872529777,3.8997212364402,3.86074351751904,3.31216658827001,3.72145009668804,3.80400839827277,3.99325355907389,3.77834043841196,3.86157506930373,4.13863099484031,3.95627515333038,4.09166166631722,3.74047051895507,4.29508851056753,3.93965224544127,4.05331874836337,3.93496644367015,4.27799519791354,3.83560141287728,3.66845771860373,3.50730301444197
26S proteasome non-ATPase regulatory subunit 4,2.7352431831282,3.24365713278609,3.97328549259743,3.56068802866735,3.50655369948113,4.00727428923129,3.58290744746524,3.88658017736533,3.61087377429913,3.50581668999661,3.7766052931235,3.60300529589935,3.70477046295883,2.06326479725291,3.1698578555991,3.50476861985105,4.04545614339301,3.86236000769425,3.90450502031783,3.78072274496761,3.69149099577204,3.70839977318635,4.01671093279184,3.70002656178138,3.28807289405535,3.65714857417295,4.37243277701436,3.88226516789622,3.5121334891183,3.79227255635975,3.32367971715868,3.44245739250176,3.48823392479569,2.9255583453413,4.44701302357555,4.34399019440552,3.5962412065514,3.88893013016684,3.75449904287737,3.85303376763963,2.67429385683493,3.85206374667634,3.5721855997709,3.83347554707533,3.60802154806998,3.60044157085842,2.95859668726069,3.99239366577739,3.75180608146712,3.38631740596805,3.36175557945958,3.80318681623836,3.67276717810659,3.78074644585965,3.90585109287975,3.73851813091515,3.76920138521565,3.78583299977529,2.51217859771551,3.76420275596079,3.43504785580979,3.91529340342584,3.63080352835139,3.61059614055179,3.46592128582708,3.63653065868395,3.60340146561284,3.00654489390159,3.48102831393964,3.76046574563307,3.48142248687169,2.25417854207002
26S proteasome non-ATPase regulatory subunit 5,2.66863076647624,2.53112295419351,2.17750239806656,2.62158532512901,2.32900376365279,2.78620092021215,2.74748603693228,1.92430848143519,2.53446271452784,2.50510761274467,2.55954977021036,2.59302791638938,2.13124717057037,2.86234364780031,2.35522433806241,2.03766258158488,2.12027315959682,2.68525746595708,2.7353181683437,2.73324349562078,2.49871840359927,2.49360880854245,2.54566020515505,2.66467063967883,3.14922459613146,1.44217116153481,2.93705135507933,2.43190319027146,1.42904675451013,2.18315363308504,3.0159030216403,3.24596097588346,2.85056963275595,2.98163657584813,2.22287222706705,2.22949594088474,2.51908539726478,1.77554250454937,2.19966344215004,2.28685021405674,2.52041794864124,2.35895896646331,2.33406252786902,2.51254570444185,2.37717999600275,2.77094453074633,2.57439250468141,2.61325507888246,2.37949522157345,1.9624591162589,2.0391368951039,2.05947904967958,2.40010218029096,2.19835634575524,3.36589435058683,2.21879908130689,2.02036776434067,2.40197897034199,2.8466384761035,2.64271459567433,2.64759866332642,3.12379989547129,2.20685596084195,3.00815664546107,2.28425628633825,1.86114395915811,2.31964194274608,2.20286721095491,2.2585837903241,2.04080022026278,2.43959531363111,2.38187120858475
26S proteasome non-ATPase regulatory subunit 6,3.30738785003164,4.2100327390008,3.75433594987406,3.64185930656968,4.08475765190086,4.06516487750082,4.16168021523753,3.98381981366267,3.97247111820059,4.04767420117995,3.90811898862563,3.36557121327086,3.7133367545478,4.12211756675356,3.98552742502235,3.96227604502579,3.61094803403257,4.03135504440544,4.06102971837554,3.95413153683365,3.86312266632287,3.45882289292716,3.99078429513371,4.0339168176221,4.33116264847855,3.98167899944125,4.01557294723257,3.95410231016791,3.73210235466128,3.78214957060031,4.35123535156709,4.16701573528465,4.32580574139506,3.92595018668278,4.10471709729355,4.01298060141064,3.51349296326263,4.10268762765862,4.14506237344595,3.48685766821447,3.47066071878673,4.08245812231232,3.99918930746462,3.64381404253938,4.37245350566771,4.13819799459694,3.93666354050988,4.36311415986012,3.69585237703979,4.04329014004896,3.70261485213867,3.96000005739385,3.89534630584626,4.03306298358801,3.08139335827437,3.814992869646,4.03461194414598,4.28138536922825,3.81445774470096,4.30056352100081,3.60723723153631,4.1695468655043,4.37090379138755,3.39274659065544,4.25008933984714,3.93952966031322,3.57588763252679,3.3803145255996,4.26935789995273,3.94286674435299,4.23811125016566,3.8113348914075
26S proteasome non-ATPase regulatory subunit 7,3.73501334458326,3.97214169403866,3.79716401301957,3.91526783239182,3.22868556736614,3.96086572325868,3.97612932591606,3.88527105233741,3.80891648312544,3.92293282899317,3.8295676777114,3.79205510368951,3.81177231743118,4.01826242152582,4.48917332442573,4.155415371738,3.97152128810707,3.87930653322436,4.19396232072688,2.95872072635972,3.8026715197542,2.75528365979039,4.35935376846764,4.2923808961953,3.71714503584986,4.22339802138605,3.6032188958457,3.52077543158391,3.66149153433158,3.7464472227637,3.65643697885361,2.98536540605802,4.15042152183469,4.38688542702574,4.24079811783595,4.28105830425848,3.72001539182066,3.09075448120546,3.61619202824504,3.78118704626318,3.80136163411074,3.82108824519209,3.70488303530003,3.91332422616933,3.93346846780653,3.94516004387731,3.72861422879378,4.26112237243211,3.90802066791391,4.06718116536,3.80265406035208,3.99391077676141,3.62886486113874,3.86732023110994,3.91828645673373,3.50546521180014,3.85296216217136,3.85806609017541,3.78465123655584,3.73601043544925,3.84392982747428,3.81206511841151,3.73157973558819,3.60941084816695,4.01277877656027,3.83482358564585,3.66088416459255,3.6501569235884,4.02956049802288,3.84828995069388,3.68159512124812,3.67251035082385
26S proteasome non-ATPase regulatory subunit 8,4.07324663086373,3.83686084537534,3.93526492978999,4.00401678808009,4.0105997926907,3.23002177465788,4.06411278458711,4.0253417987629,3.91979679509435,4.07010045093767,3.42989274465351,4.03656781411476,3.60070591910451,3.98238302221949,4.10649902374603,4.06367671835731,4.01365137749197,4.02815671200901,4.11734760384041,4.0355777605862,4.08225746174948,3.884311050566,3.02515361397918,4.05668209950655,3.9223412470211,3.89212248315558,3.92635373615934,3.83666943263937,3.97675309684224,3.93752490099304,4.09326578072468,3.92390929533846,3.86782946817573,3.05691828889849,3.94691344990219,3.93069290459054,3.69266167690299,3.44199452310855,3.93123378007742,3.67101304690764,3.78740060474092,3.87069959265237,3.98597174260744,3.62689152239689,3.71905231099104,4.40755175425798,3.98133197528375,3.81128475609322,3.29736371519975,4.41657792907252,4.42865804001772,4.04585450615102,3.18412046443856,4.2862960243654,4.37972053043003,3.41003030911593,3.55497490184943,4.27890382412941,3.60838732732553,3.43007595113292,3.90468666328323,3.89411838331049,4.08995297014549,3.54877470846413,3.99224295213482,3.85754183496126,4.06852283716424,3.52801239909648,3.83386974563753,3.95378639411644,3.79230035322853,3.64791944692686
26S proteasome non-ATPase regulatory subunit 9,3.5858370687857,4.24955521125199,2.34025870976121,3.46963267913982,3.14259015436024,3.52355418110464,3.52327477282769,2.70401974868587,2.75154879025014,3.0928574504358,3.08044098229808,3.74980792470647,3.65475971923972,3.69317542088802,2.52987837878657,3.39293884890199,3.79920145166249,1.86186342312042,3.01270801835436,2.97571220306022,3.45904178824272,3.43554477950396,3.21079393255365,3.18971508651491,3.27238936720801,3.502606125802,3.7484752508913,3.78361896734354,3.28849809040417,3.58352790197003,3.19736280275036,2.65025631350047,3.57672589047611,2.1815057607198,2.55831787240108,3.60830329087284,2.44754269521659,2.93068267567042,3.19390466902311,2.95468883377837,3.11624874843432,3.42883222619846,3.48079454117274,3.49067278050369,3.56740043083179,3.26974080017482,3.46064557344994,3.49515638745116,3.22154486769252,2.90427216289214,3.20495399193323,3.00767964043133,3.21629879060533,3.04602724939205,3.62425719762975,3.05847170435337,3.22309132862783,2.96273565310543,3.33552340495837,2.65544034201498,2.93444783642657,3.12530068924465,2.93264844834586,3.18279876693818,2.96336892990105,2.85519219277188,3.12640823220921,3.11813926959404,2.40704982717452,3.33228177125786,3.36513240904477,3.30580801417621
"28S ribosomal protein S22, mitochondrial",2.16534387525551,2.18531333810029,2.03353249826134,2.24742931966522,2.36000643972752,2.25362219804521,2.16298265478669,2.44258647959489,2.37626376760394,2.32908421921054,2.26920131664046,2.24787899871015,1.86390572125618,2.37665370200642,2.50430886289445,2.3698888605615,2.31116799453761,2.2523414286588,2.43001426237816,2.35178234035771,2.45041465270391,2.54474398966583,2.30712509869902,2.28267250834213,2.50510513408967,2.39168180754036,2.4425345593264,2.76469012313554,2.17079427412083,0.875975183277398,2.57126737693887,2.5638290190485,2.76197130586505,2.24539066764717,2.61410008688857,2.22871390713119,1.92994057562325,2.35197998958487,2.44354209004706,2.60952066291766,2.59041953749209,2.30901417993608,2.6057602304233,1.6863990563498,2.28481332447213,2.82317879047618,1.28505815018126,2.40760506607657,2.48785911866047,1.66293672263742,2.06079630886689,2.13648578103516,2.50201749757014,2.35501724070734,2.39956074147472,1.94442971626353,2.14664607260238,2.33071713914907,2.69118706159471,2.72619076986084,1.83920635902344,1.62325716919268,2.51422215224486,1.9990830133556,2.9746256094673,1.94610088960868,2.63948912469676,2.93157754556154,2.52238635560846,2.49442188504048,2.54212414638541,1.63502121300192
