precursor,peptide,protein,class,group2/group1,group3/group1
3185,2791,162,2,0,0
3186,1763,129,2,0,0
3187,2436,207,3,0,0
3188,1240,268,3,0,0
3189,2952,271,3,0,0
3190,584,260,3,0,0
3191,888,56,2,2.57677198465232,1.6032144745416
3192,2987,254,3,0,0
3193,189,189,2,0,0
3194,1933,85,2,-1.47584872673667,2.30543974343398
3195,2343,56,2,2.57677198465232,1.6032144745416
3196,838,7,2,1.4279963099281,0
3197,2699,196,2,0,0
3198,1109,223,3,0,0
3199,1345,137,2,0,0
3200,2993,235,3,0,0
3201,1,1,2,2.85272795855291,0
3202,453,204,3,0,0
3203,2299,218,3,0,0
3204,1533,228,3,0,0
3205,427,152,2,0,0
3206,360,219,3,0,0
3207,1153,150,2,0,0
3208,2379,295,3,0,0
3209,1574,232,3,0,0
3210,2156,207,3,0,0
3211,1812,86,2,-1.85677789828621,1.46564507841493
3212,313,97,2,-2.14447956085875,2.64587832846883
3213,1579,69,2,1.16491767924804,-1.50830820208594
3214,103,103,2,-1.78652430592543,-2.33465720350627
3215,1981,228,3,0,0
3216,1792,92,2,-1.37545497637842,2.0069198543239
3217,84,84,2,-3.57540683913257,1.29846895652487
3218,1454,50,2,0,-2.03867334919771
3219,198,198,2,0,0
3220,714,292,3,0,0
3221,188,188,2,0,0
3222,1050,72,2,1.62590972350676,-1.22366082872087
3223,802,168,2,0,0
3224,2108,247,3,0,0
3225,2614,163,2,0,0
3226,756,157,2,0,0
3227,846,275,3,0,0
3228,1142,92,2,-1.37545497637842,2.0069198543239
3229,812,108,2,-2.42473107091446,-1.51924901714292
3230,1911,134,2,0,0
3231,2404,200,2,0,0
3232,2513,106,2,-1.43893589183708,-1.32493950191992
3233,1592,1,2,2.85272795855291,0
3234,1253,51,2,0,-1.75742601538763
3235,2227,163,2,0,0
3236,898,287,3,0,0
3237,370,292,3,0,0
3238,241,241,3,0,0
3239,1159,12,2,1.72226499522474,0
3240,2988,39,2,0,-1.16424131428944
3241,2378,200,2,0,0
3242,2923,220,3,0,0
3243,2328,246,3,0,0
3244,131,131,2,0,0
3245,849,289,3,0,0
3246,1458,154,2,0,0
3247,1026,93,2,-2.48480725431807,1.4286327317104
3248,1683,291,3,0,0
3249,994,47,2,0,-1.93707656530528
3250,841,69,2,1.16491767924804,-1.50830820208594
3251,2324,207,3,0,0
3252,195,195,2,0,0
3253,1869,199,2,0,0
3254,2454,14,2,2.11539862221373,0
3255,1132,6,2,1.61655601660842,0
3256,1356,58,2,2.01037811034488,1.08986359565718
3257,2805,144,2,0,0
3258,663,223,3,0,0
3259,1165,146,2,0,0
3260,211,211,3,0,0
3261,1900,27,2,-1.22958758017245,0
3262,1282,199,2,0,0
3263,1045,102,2,-1.35560640676836,-1.70948169427869
3264,1503,40,2,0,-1.16898104128702
3265,2800,92,2,-1.37545497637842,2.0069198543239
3266,1070,95,2,-1.39519474077962,1.67932244689139
3267,732,142,2,0,0
3268,597,142,2,0,0
3269,2120,66,2,2.00197328748143,1.61086347544595
3270,2088,245,3,0,0
3271,2842,286,3,0,0
3272,2528,7,2,1.4279963099281,0
3273,574,196,2,0,0
3274,620,239,3,0,0
3275,634,66,2,2.00197328748143,1.61086347544595
3276,1983,179,2,0,0
3277,1871,222,3,0,0
3278,2283,178,2,0,0
3279,487,109,2,-1.79334527111273,-2.93807693455439
3280,1714,70,2,2.65083230894511,-1.48526776012044
3281,367,288,3,0,0
3282,2825,297,4,0,0
3283,2815,85,2,-1.47584872673667,2.30543974343398
3284,2194,242,3,0,0
3285,875,262,3,0,0
3286,27,27,2,-1.22958758017245,0
3287,321,204,3,0,0
3288,1685,259,3,0,0
3289,1834,93,2,-2.48480725431807,1.4286327317104
3290,473,183,2,0,0
3291,2121,179,2,0,0
3292,1249,145,2,0,0
3293,1131,85,2,-1.47584872673667,2.30543974343398
3294,2761,231,3,0,0
3295,2923,220,3,0,0
3296,592,48,2,0,-1.49524318657839
3297,2544,184,2,0,0
3298,170,170,2,0,0
3299,1493,74,2,1.97784869620962,-1.92656416995797
3300,654,268,3,0,0
3301,999,104,2,-1.31829528968713,-1.99192441668253
3302,451,181,2,0,0
3303,2988,39,2,0,-1.16424131428944
3304,928,222,3,0,0
3305,2758,71,2,1.83083791401128,-2.34539519608527
3306,2585,214,3,0,0
3307,496,75,2,2.51963813151615,-1.44590744824611
3308,1692,247,3,0,0
3309,890,285,3,0,0
3310,1070,95,2,-1.39519474077962,1.67932244689139
3311,206,206,3,0,0
3312,133,133,2,0,0
3313,1773,85,2,-1.47584872673667,2.30543974343398
3314,2781,99,2,-2.31947769276312,-2.02268452958989
3315,1615,101,2,-2.18190276267634,-1.22342347113906
3316,1674,220,3,0,0
3317,1334,182,2,0,0
3318,2923,220,3,0,0
3319,736,263,3,0,0
3320,1871,222,3,0,0
3321,2951,152,2,0,0
3322,2936,263,3,0,0
3323,724,75,2,2.51963813151615,-1.44590744824611
3324,2690,144,2,0,0
3325,2666,134,2,0,0
3326,2048,295,3,0,0
3327,632,296,3,0,0
3328,872,188,2,0,0
3329,324,191,2,0,0
3330,1831,224,3,0,0
3331,2818,83,2,-1.34197506953224,0.88841024631224
3332,2807,178,2,0,0
3333,422,139,2,0,0
3334,1130,217,3,0,0
3335,103,103,2,-1.78652430592543,-2.33465720350627
3336,2192,47,2,0,-1.93707656530528
3337,1384,216,3,0,0
3338,1004,124,2,0,0
3339,1980,281,3,0,0
3340,523,208,3,0,0
3341,989,256,3,0,0
3342,745,81,2,1.08598330392738,-1.08088485820285
3343,1400,192,2,0,0
3344,923,272,3,0,0
3345,663,223,3,0,0
3346,383,236,3,0,0
3347,852,103,2,-1.78652430592543,-2.33465720350627
3348,1666,293,3,0,0
3349,1804,18,2,-2.25784594659956,0
3350,1126,69,2,1.16491767924804,-1.50830820208594
3351,217,217,3,0,0
3352,618,11,2,1.01024764168585,0
3353,549,34,2,0,1.69452817331644
3354,1865,54,2,1.66866275501064,0.901610919481883
3355,86,86,2,-1.85677789828621,1.46564507841493
3356,2490,289,3,0,0
3357,975,153,2,0,0
3358,1836,33,2,0,1.39135255704563
3359,2972,215,3,0,0
3360,715,80,2,1.35024720373292,-1.87428799173766
3361,1124,21,2,-0.734188121768956,0
3362,697,132,2,0,0
3363,2409,229,3,0,0
3364,1962,41,2,0,-2.03883636817183
3365,2292,297,4,0,0
3366,1512,40,2,0,-1.16898104128702
3367,1826,211,3,0,0
3368,2041,100,2,-2.11725940591307,-1.51835938447674
3369,2578,141,2,0,0
3370,630,47,2,0,-1.93707656530528
3371,556,119,2,-1.32326109663208,-1.07230818420937
3372,1861,244,3,0,0
3373,2861,152,2,0,0
3374,229,229,3,0,0
3375,426,137,2,0,0
3376,2217,95,2,-1.39519474077962,1.67932244689139
3377,2486,299,4,0,0
3378,29,29,2,-1.63830521623447,0
3379,407,275,3,0,0
3380,2551,226,3,0,0
3381,747,38,2,0,-2.23972742987847
3382,77,77,2,1.12340759436431,-1.48199941938291
3383,2112,171,2,0,0
3384,438,263,3,0,0
3385,1346,235,3,0,0
3386,733,240,3,0,0
3387,1746,19,2,-1.59541485984077,0
3388,2222,10,2,1.33454836396146,0
3389,2679,233,3,0,0
3390,118,118,2,-1.61758309154034,-2.1907738647716
3391,2189,154,2,0,0
3392,767,10,2,1.33454836396146,0
3393,834,262,3,0,0
3394,1246,138,2,0,0
3395,346,184,2,0,0
3396,603,104,2,-1.31829528968713,-1.99192441668253
3397,1515,74,2,1.97784869620962,-1.92656416995797
3398,2820,191,2,0,0
3399,1977,267,3,0,0
3400,2257,263,3,0,0
3401,1371,84,2,-3.57540683913257,1.29846895652487
3402,918,86,2,-1.85677789828621,1.46564507841493
3403,448,97,2,-2.14447956085875,2.64587832846883
3404,1943,262,3,0,0
3405,2118,127,2,0,0
3406,1527,242,3,0,0
3407,2591,65,2,2.39826283891075,2.06259572204764
3408,585,250,3,0,0
3409,1008,70,2,2.65083230894511,-1.48526776012044
3410,1144,251,3,0,0
3411,1983,179,2,0,0
3412,950,125,2,0,0
3413,2738,119,2,-1.32326109663208,-1.07230818420937
3414,1103,169,2,0,0
3415,2894,294,3,0,0
3416,1888,111,2,-2.3336157910908,-1.28250940286513
3417,1462,115,2,-1.75313560599201,-1.83622433334765
3418,1363,41,2,0,-2.03883636817183
3419,2377,260,3,0,0
3420,435,201,3,0,0
3421,1567,174,2,0,0
3422,1855,203,3,0,0
3423,10,10,2,1.33454836396146,0
3424,376,41,2,0,-2.03883636817183
3425,642,39,2,0,-1.16424131428944
3426,339,218,3,0,0
3427,449,43,2,0,-3.04401974860585
3428,2093,267,3,0,0
3429,2095,33,2,0,1.39135255704563
3430,1470,64,2,1.18204013468859,1.05070465780599
3431,1540,229,3,0,0
3432,513,76,2,1.28549421124034,-1.38824299141114
3433,2470,132,2,0,0
3434,1801,94,2,-1.56195619759142,1.90349088414224
3435,1727,215,3,0,0
3436,2434,181,2,0,0
3437,2743,131,2,0,0
3438,1448,150,2,0,0
3439,1248,77,2,1.12340759436431,-1.48199941938291
3440,2917,204,3,0,0
3441,1028,280,3,0,0
3442,1330,52,2,2.13038169877224,1.5635632821971
3443,2970,108,2,-2.42473107091446,-1.51924901714292
3444,1758,144,2,0,0
3445,1196,44,2,0,-1.08296961248329
3446,159,159,2,0,0
3447,1244,253,3,0,0
3448,2056,258,3,0,0
3449,42,42,2,0,-2.29993161062715
3450,437,257,3,0,0
3451,181,181,2,0,0
3452,1247,259,3,0,0
3453,2948,148,2,0,0
3454,2153,125,2,0,0
3455,1479,69,2,1.16491767924804,-1.50830820208594
3456,1828,81,2,1.08598330392738,-1.08088485820285
3457,1575,278,3,0,0
3458,2434,181,2,0,0
3459,2928,135,2,0,0
3460,2607,67,2,1.78677474343465,-1.93162163737053
3461,2173,183,2,0,0
3462,1371,84,2,-3.57540683913257,1.29846895652487
3463,956,194,2,0,0
3464,588,4,2,1.64793763597146,0
3465,838,7,2,1.4279963099281,0
3466,1744,49,2,0,-0.930943200247806
3467,961,74,2,1.97784869620962,-1.92656416995797
3468,1156,21,2,-0.734188121768956,0
3469,150,150,2,0,0
3470,806,99,2,-2.31947769276312,-2.02268452958989
3471,2266,276,3,0,0
3472,1117,22,2,-1.63375925890106,0
3473,1281,84,2,-3.57540683913257,1.29846895652487
3474,2181,265,3,0,0
3475,2275,215,3,0,0
3476,2573,293,3,0,0
3477,2465,243,3,0,0
3478,1017,172,2,0,0
3479,2011,195,2,0,0
3480,1806,209,3,0,0
3481,1074,23,2,-1.22748433573691,0
3482,792,155,2,0,0
3483,89,89,2,-1.48053326298913,0.969255697798826
3484,1430,235,3,0,0
3485,1869,199,2,0,0
3486,121,121,2,-1.09227954810855,-2.12123373942122
3487,1230,243,3,0,0
3488,544,54,2,1.66866275501064,0.901610919481883
3489,1587,179,2,0,0
3490,1591,220,3,0,0
3491,254,254,3,0,0
3492,1097,179,2,0,0
3493,844,102,2,-1.35560640676836,-1.70948169427869
3494,2261,144,2,0,0
3495,1702,238,3,0,0
3496,2015,230,3,0,0
3497,1869,199,2,0,0
3498,2138,194,2,0,0
3499,1543,285,3,0,0
3500,1849,203,3,0,0
3501,107,107,2,-1.6940933842278,-1.59910815227679
3502,2268,287,3,0,0
3503,775,25,2,-1.36130917212331,0
3504,783,23,2,-1.22748433573691,0
3505,2293,30,2,-2.42591491157008,0
3506,2717,207,3,0,0
3507,59,59,2,1.55920233969058,1.96137352386918
3508,1552,215,3,0,0
3509,218,218,3,0,0
3510,901,124,2,0,0
3511,290,290,3,0,0
3512,557,105,2,-1.95037829899013,-1.39931861285781
3513,907,226,3,0,0
3514,45,45,2,0,-1.65282678982638
3515,270,270,3,0,0
3516,1378,248,3,0,0
3517,88,88,2,-1.81583446214764,1.77432589660515
3518,2834,122,2,-2.22620796286034,-1.17297446242961
3519,1901,243,3,0,0
3520,2922,118,2,-1.61758309154034,-2.1907738647716
3521,1569,163,2,0,0
3522,2771,170,2,0,0
3523,853,38,2,0,-2.23972742987847
3524,241,241,3,0,0
3525,2416,4,2,1.64793763597146,0
3526,1811,24,2,-1.60567893592252,0
3527,2308,263,3,0,0
3528,989,256,3,0,0
3529,1477,181,2,0,0
3530,1969,258,3,0,0
3531,2987,254,3,0,0
3532,2794,208,3,0,0
3533,1830,39,2,0,-1.16424131428944
3534,107,107,2,-1.6940933842278,-1.59910815227679
3535,503,211,3,0,0
3536,2732,82,2,2.0891817330148,-2.59561829971879
3537,621,180,2,0,0
3538,394,225,3,0,0
3539,2685,162,2,0,0
3540,462,177,2,0,0
3541,1273,153,2,0,0
3542,1680,9,2,1.58411473380147,0
3543,89,89,2,-1.48053326298913,0.969255697798826
3544,2537,187,2,0,0
3545,1489,180,2,0,0
3546,818,193,2,0,0
3547,1070,95,2,-1.39519474077962,1.67932244689139
3548,2676,264,3,0,0
3549,1123,62,2,1.67737446606243,1.36721481119709
3550,2656,244,3,0,0
3551,882,207,3,0,0
3552,844,102,2,-1.35560640676836,-1.70948169427869
3553,1502,282,3,0,0
3554,852,103,2,-1.78652430592543,-2.33465720350627
3555,2818,83,2,-1.34197506953224,0.88841024631224
3556,2324,207,3,0,0
3557,1835,84,2,-3.57540683913257,1.29846895652487
3558,2509,140,2,0,0
3559,1047,120,2,-1.50418593247085,-1.88348575785103
3560,967,202,3,0,0
3561,796,52,2,2.13038169877224,1.5635632821971
3562,1776,300,4,0,0
3563,2306,33,2,0,1.39135255704563
3564,110,110,2,-2.99459507315052,-0.805235751626777
3565,1194,239,3,0,0
3566,1851,26,2,-1.87993094674353,0
3567,855,195,2,0,0
3568,2315,273,3,0,0
3569,1553,25,2,-1.36130917212331,0
3570,2325,165,2,0,0
3571,2383,23,2,-1.22748433573691,0
3572,1899,78,2,1.52158518737456,-1.59774799490743
3573,2511,205,3,0,0
3574,811,27,2,-1.22958758017245,0
3575,35,35,2,0,1.34999021764207
3576,438,263,3,0,0
3577,400,238,3,0,0
3578,252,252,3,0,0
3579,1767,2,2,1.55898379871337,0
3580,2600,260,3,0,0
3581,2152,200,2,0,0
3582,768,202,3,0,0
3583,2166,141,2,0,0
3584,2301,72,2,1.62590972350676,-1.22366082872087
3585,2717,207,3,0,0
3586,1228,129,2,0,0
3587,2590,48,2,0,-1.49524318657839
3588,2110,21,2,-0.734188121768956,0
3589,2733,100,2,-2.11725940591307,-1.51835938447674
3590,488,204,3,0,0
3591,2371,281,3,0,0
3592,1611,38,2,0,-2.23972742987847
3593,2804,33,2,0,1.39135255704563
3594,2938,148,2,0,0
3595,739,196,2,0,0
3596,1250,273,3,0,0
3597,1541,82,2,2.0891817330148,-2.59561829971879
3598,720,150,2,0,0
3599,655,234,3,0,0
3600,969,88,2,-1.81583446214764,1.77432589660515
3601,168,168,2,0,0
3602,1207,46,2,0,-1.76799708743673
3603,625,47,2,0,-1.93707656530528
3604,1663,277,3,0,0
3605,2329,103,2,-1.78652430592543,-2.33465720350627
3606,1918,75,2,2.51963813151615,-1.44590744824611
3607,553,267,3,0,0
3608,2378,200,2,0,0
3609,96,96,2,-1.78680603897506,1.78391020645018
3610,681,76,2,1.28549421124034,-1.38824299141114
3611,1371,84,2,-3.57540683913257,1.29846895652487
3612,695,114,2,-1.26463838904737,-1.74221610756035
3613,2004,50,2,0,-2.03867334919771
3614,1212,69,2,1.16491767924804,-1.50830820208594
3615,2025,280,3,0,0
3616,2937,48,2,0,-1.49524318657839
3617,1982,226,3,0,0
3618,1150,206,3,0,0
3619,1740,220,3,0,0
3620,2851,211,3,0,0
3621,1166,169,2,0,0
3622,2008,29,2,-1.63830521623447,0
3623,2411,125,2,0,0
3624,1697,41,2,0,-2.03883636817183
3625,2421,241,3,0,0
3626,728,193,2,0,0
3627,398,253,3,0,0
3628,2700,35,2,0,1.34999021764207
3629,415,190,2,0,0
3630,787,32,2,0,1.65119084479716
3631,488,204,3,0,0
3632,937,286,3,0,0
3633,1760,258,3,0,0
3634,2229,90,2,-2.2949365142498,2.28848977341016
3635,1275,127,2,0,0
3636,259,259,3,0,0
3637,260,260,3,0,0
3638,2614,163,2,0,0
3639,889,247,3,0,0
3640,967,202,3,0,0
3641,2747,9,2,1.58411473380147,0
3642,1635,225,3,0,0
3643,2492,287,3,0,0
3644,340,167,2,0,0
3645,2357,173,2,0,0
3646,2829,209,3,0,0
3647,1151,297,4,0,0
3648,870,238,3,0,0
3649,1225,164,2,0,0
3650,808,146,2,0,0
3651,1983,179,2,0,0
3652,455,172,2,0,0
3653,2841,218,3,0,0
3654,2121,179,2,0,0
3655,1141,275,3,0,0
3656,221,221,3,0,0
3657,1778,205,3,0,0
3658,1510,269,3,0,0
3659,752,8,2,0.985511411068618,0
3660,337,266,3,0,0
3661,2515,283,3,0,0
3662,2434,181,2,0,0
3663,2040,190,2,0,0
3664,162,162,2,0,0
3665,981,103,2,-1.78652430592543,-2.33465720350627
3666,1756,165,2,0,0
3667,2063,189,2,0,0
3668,2680,80,2,1.35024720373292,-1.87428799173766
3669,2103,104,2,-1.31829528968713,-1.99192441668253
3670,864,75,2,2.51963813151615,-1.44590744824611
3671,15,15,2,1.75304196166091,0
3672,2477,262,3,0,0
3673,2452,36,2,0,1.75747897159647
3674,2019,300,4,0,0
3675,385,228,3,0,0
3676,278,278,3,0,0
3677,1057,230,3,0,0
3678,2983,138,2,0,0
3679,1073,72,2,1.62590972350676,-1.22366082872087
3680,1667,130,2,0,0
3681,2677,131,2,0,0
3682,396,94,2,-1.56195619759142,1.90349088414224
3683,1669,97,2,-2.14447956085875,2.64587832846883
3684,1655,247,3,0,0
3685,1671,112,2,-1.58960366640251,-1.51252320807767
3686,858,35,2,0,1.34999021764207
3687,387,27,2,-1.22958758017245,0
3688,2132,4,2,1.64793763597146,0
3689,2429,119,2,-1.32326109663208,-1.07230818420937
3690,1621,294,3,0,0
3691,649,189,2,0,0
3692,1768,117,2,-1.68763038447834,-1.8124178191565
3693,127,127,2,0,0
3694,1130,217,3,0,0
3695,1929,106,2,-1.43893589183708,-1.32493950191992
3696,2482,138,2,0,0
3697,779,186,2,0,0
3698,1228,129,2,0,0
3699,577,50,2,0,-2.03867334919771
3700,113,113,2,-2.00691393532141,-0.86199346309174
3701,2410,193,2,0,0
3702,1606,93,2,-2.48480725431807,1.4286327317104
3703,721,161,2,0,0
3704,2125,212,3,0,0
3705,563,284,3,0,0
3706,2458,93,2,-2.48480725431807,1.4286327317104
3707,2282,262,3,0,0
3708,2184,208,3,0,0
3709,2176,168,2,0,0
3710,109,109,2,-1.79334527111273,-2.93807693455439
3711,1589,230,3,0,0
3712,1671,112,2,-1.58960366640251,-1.51252320807767
3713,348,290,3,0,0
3714,2639,276,3,0,0
3715,2328,246,3,0,0
3716,592,48,2,0,-1.49524318657839
3717,686,185,2,0,0
3718,1118,152,2,0,0
3719,1398,135,2,0,0
3720,1716,17,2,-1.70784060958812,0
3721,369,188,2,0,0
3722,2058,172,2,0,0
3723,2513,106,2,-1.43893589183708,-1.32493950191992
3724,2905,30,2,-2.42591491157008,0
3725,2738,119,2,-1.32326109663208,-1.07230818420937
3726,2357,173,2,0,0
3727,1584,275,3,0,0
3728,117,117,2,-1.68763038447834,-1.8124178191565
3729,1040,102,2,-1.35560640676836,-1.70948169427869
3730,1465,88,2,-1.81583446214764,1.77432589660515
3731,2104,170,2,0,0
3732,2113,122,2,-2.22620796286034,-1.17297446242961
3733,2786,80,2,1.35024720373292,-1.87428799173766
3734,240,240,3,0,0
3735,2604,221,3,0,0
3736,1269,221,3,0,0
3737,969,88,2,-1.81583446214764,1.77432589660515
3738,2528,7,2,1.4279963099281,0
3739,2918,298,4,0,0
3740,294,294,3,0,0
3741,2110,21,2,-0.734188121768956,0
3742,2969,110,2,-2.99459507315052,-0.805235751626777
3743,2583,164,2,0,0
3744,781,142,2,0,0
3745,1565,83,2,-1.34197506953224,0.88841024631224
3746,881,96,2,-1.78680603897506,1.78391020645018
3747,683,194,2,0,0
3748,1867,135,2,0,0
3749,846,275,3,0,0
3750,1704,100,2,-2.11725940591307,-1.51835938447674
3751,2643,116,2,-1.28372577091938,-1.39753348072068
3752,1231,161,2,0,0
3753,1063,31,2,0,2.38788599616315
3754,474,154,2,0,0
3755,1614,259,3,0,0
3756,2868,48,2,0,-1.49524318657839
3757,917,90,2,-2.2949365142498,2.28848977341016
3758,626,249,3,0,0
3759,2700,35,2,0,1.34999021764207
3760,871,181,2,0,0
3761,2971,29,2,-1.63830521623447,0
3762,2670,46,2,0,-1.76799708743673
3763,1887,113,2,-2.00691393532141,-0.86199346309174
3764,573,171,2,0,0
3765,566,244,3,0,0
3766,908,15,2,1.75304196166091,0
3767,559,245,3,0,0
3768,1401,197,2,0,0
3769,322,199,2,0,0
3770,2252,284,3,0,0
3771,1823,86,2,-1.85677789828621,1.46564507841493
3772,225,225,3,0,0
3773,2887,152,2,0,0
3774,1572,218,3,0,0
3775,258,258,3,0,0
3776,2900,32,2,0,1.65119084479716
3777,2610,265,3,0,0
3778,1168,67,2,1.78677474343465,-1.93162163737053
3779,1928,182,2,0,0
3780,413,128,2,0,0
3781,225,225,3,0,0
3782,676,163,2,0,0
3783,2291,249,3,0,0
3784,1319,124,2,0,0
3785,598,142,2,0,0
3786,2478,35,2,0,1.34999021764207
3787,2398,162,2,0,0
3788,1545,257,3,0,0
3789,2450,211,3,0,0
3790,2117,57,2,1.90205968676218,2.76709506340869
3791,1572,218,3,0,0
3792,1045,102,2,-1.35560640676836,-1.70948169427869
3793,383,236,3,0,0
3794,2470,132,2,0,0
3795,32,32,2,0,1.65119084479716
3796,280,280,3,0,0
3797,2222,10,2,1.33454836396146,0
3798,76,76,2,1.28549421124034,-1.38824299141114
3799,1411,74,2,1.97784869620962,-1.92656416995797
3800,2913,167,2,0,0
3801,2256,265,3,0,0
3802,661,261,3,0,0
3803,2544,184,2,0,0
3804,1475,23,2,-1.22748433573691,0
3805,626,249,3,0,0
3806,2322,265,3,0,0
3807,2992,247,3,0,0
3808,2983,138,2,0,0
3809,2241,297,4,0,0
3810,796,52,2,2.13038169877224,1.5635632821971
3811,416,180,2,0,0
3812,1831,224,3,0,0
3813,2993,235,3,0,0
3814,1459,116,2,-1.28372577091938,-1.39753348072068
3815,2580,137,2,0,0
3816,2764,122,2,-2.22620796286034,-1.17297446242961
3817,2599,114,2,-1.26463838904737,-1.74221610756035
3818,2266,276,3,0,0
3819,2170,6,2,1.61655601660842,0
3820,935,106,2,-1.43893589183708,-1.32493950191992
3821,2259,150,2,0,0
3822,2953,249,3,0,0
3823,472,65,2,2.39826283891075,2.06259572204764
3824,2810,95,2,-1.39519474077962,1.67932244689139
3825,1296,194,2,0,0
3826,531,176,2,0,0
3827,580,150,2,0,0
3828,330,182,2,0,0
3829,218,218,3,0,0
3830,873,3,2,1.43130217493197,0
3831,778,211,3,0,0
3832,1177,22,2,-1.63375925890106,0
3833,1293,68,2,1.72968708912911,-1.87937392050813
3834,418,29,2,-1.63830521623447,0
3835,1205,205,3,0,0
3836,2949,103,2,-1.78652430592543,-2.33465720350627
3837,1750,34,2,0,1.69452817331644
3838,250,250,3,0,0
3839,1776,300,4,0,0
3840,2082,178,2,0,0
3841,437,257,3,0,0
3842,2051,255,3,0,0
3843,884,115,2,-1.75313560599201,-1.83622433334765
3844,1682,137,2,0,0
3845,2107,152,2,0,0
3846,506,22,2,-1.63375925890106,0
3847,1588,128,2,0,0
3848,2681,166,2,0,0
3849,1485,123,2,-1.17093742915611,-1.63510211487616
3850,2692,108,2,-2.42473107091446,-1.51924901714292
3851,893,1,2,2.85272795855291,0
3852,341,194,2,0,0
3853,486,268,3,0,0
3854,1056,231,3,0,0
3855,1307,280,3,0,0
3856,2317,104,2,-1.31829528968713,-1.99192441668253
3857,2169,161,2,0,0
3858,1422,143,2,0,0
3859,2766,249,3,0,0
3860,1554,29,2,-1.63830521623447,0
3861,71,71,2,1.83083791401128,-2.34539519608527
3862,1832,294,3,0,0
3863,1415,203,3,0,0
3864,2736,199,2,0,0
3865,1972,300,4,0,0
3866,2787,243,3,0,0
3867,2815,85,2,-1.47584872673667,2.30543974343398
3868,2195,294,3,0,0
3869,2184,208,3,0,0
3870,2359,39,2,0,-1.16424131428944
3871,594,230,3,0,0
3872,2048,295,3,0,0
3873,78,78,2,1.52158518737456,-1.59774799490743
3874,901,124,2,0,0
3875,1844,175,2,0,0
3876,1496,50,2,0,-2.03867334919771
3877,1672,129,2,0,0
3878,1896,271,3,0,0
3879,149,149,2,0,0
3880,2823,118,2,-1.61758309154034,-2.1907738647716
3881,421,80,2,1.35024720373292,-1.87428799173766
3882,1612,6,2,1.61655601660842,0
3883,2937,48,2,0,-1.49524318657839
3884,31,31,2,0,2.38788599616315
3885,856,208,3,0,0
3886,1259,109,2,-1.79334527111273,-2.93807693455439
3887,1359,91,2,-2.45760667220143,1.40316078410353
3888,2149,195,2,0,0
3889,977,143,2,0,0
3890,1617,39,2,0,-1.16424131428944
3891,964,103,2,-1.78652430592543,-2.33465720350627
3892,2044,230,3,0,0
3893,215,215,3,0,0
3894,1580,244,3,0,0
3895,718,115,2,-1.75313560599201,-1.83622433334765
3896,1124,21,2,-0.734188121768956,0
3897,1113,7,2,1.4279963099281,0
3898,1602,92,2,-1.37545497637842,2.0069198543239
3899,1777,186,2,0,0
3900,343,39,2,0,-1.16424131428944
3901,1187,138,2,0,0
3902,2049,170,2,0,0
3903,344,160,2,0,0
3904,2871,34,2,0,1.69452817331644
3905,1507,152,2,0,0
3906,827,147,2,0,0
3907,2036,174,2,0,0
3908,2577,17,2,-1.70784060958812,0
3909,263,263,3,0,0
3910,555,155,2,0,0
3911,999,104,2,-1.31829528968713,-1.99192441668253
3912,1972,300,4,0,0
3913,366,112,2,-1.58960366640251,-1.51252320807767
3914,788,249,3,0,0
3915,2267,186,2,0,0
3916,771,69,2,1.16491767924804,-1.50830820208594
3917,1126,69,2,1.16491767924804,-1.50830820208594
3918,16,16,2,-1.49230427934657,0
3919,2823,118,2,-1.61758309154034,-2.1907738647716
3920,2600,260,3,0,0
3921,1797,199,2,0,0
3922,541,297,4,0,0
3923,880,191,2,0,0
3924,358,295,3,0,0
3925,2262,146,2,0,0
3926,57,57,2,1.90205968676218,2.76709506340869
3927,722,245,3,0,0
3928,1036,140,2,0,0
3929,2036,174,2,0,0
3930,648,263,3,0,0
3931,1504,94,2,-1.56195619759142,1.90349088414224
3932,2064,133,2,0,0
3933,2038,121,2,-1.09227954810855,-2.12123373942122
3934,1483,184,2,0,0
3935,2755,67,2,1.78677474343465,-1.93162163737053
3936,1349,263,3,0,0
3937,252,252,3,0,0
3938,2092,211,3,0,0
3939,2068,159,2,0,0
3940,156,156,2,0,0
3941,761,215,3,0,0
3942,2407,202,3,0,0
3943,943,299,4,0,0
3944,2309,123,2,-1.17093742915611,-1.63510211487616
3945,489,200,2,0,0
3946,2404,200,2,0,0
3947,1612,6,2,1.61655601660842,0
3948,623,138,2,0,0
3949,2724,20,2,-1.19562206597036,0
3950,2492,287,3,0,0
3951,1231,161,2,0,0
3952,1957,43,2,0,-3.04401974860585
3953,1504,94,2,-1.56195619759142,1.90349088414224
3954,207,207,3,0,0
3955,2078,152,2,0,0
3956,2309,123,2,-1.17093742915611,-1.63510211487616
3957,1063,31,2,0,2.38788599616315
3958,223,223,3,0,0
3959,287,287,3,0,0
3960,502,95,2,-1.39519474077962,1.67932244689139
3961,2585,214,3,0,0
3962,405,37,2,0,-0.843471589795985
3963,2687,288,3,0,0
3964,2413,208,3,0,0
3965,2416,4,2,1.64793763597146,0
3966,1159,12,2,1.72226499522474,0
3967,2880,284,3,0,0
3968,2895,78,2,1.52158518737456,-1.59774799490743
3969,1334,182,2,0,0
3970,2497,153,2,0,0
3971,1079,108,2,-2.42473107091446,-1.51924901714292
3972,535,157,2,0,0
